,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_11_normalized,smart_12_normalized,smart_13_normalized,smart_15_normalized,smart_22_normalized,smart_183_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_189_normalized,smart_190_normalized,smart_191_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized,smart_200_normalized,smart_201_normalized,smart_220_normalized,smart_222_normalized,smart_223_normalized,smart_224_normalized,smart_225_normalized,smart_226_normalized,smart_240_normalized,smart_241_normalized,smart_242_normalized,smart_250_normalized,smart_251_normalized,smart_252_normalized,smart_254_normalized,smart_255_normalized
2407400,2016-04-18,Z1Z0546D,ST4000DX000,1.976651427858e-311,0,105,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,51.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2407402,2016-04-18,Z1Z03EGR,ST4000DX000,1.976651427858e-311,0,102,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,23.0,63.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2407404,2016-04-18,Z1Z0546N,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,58.0,100.0,100.0,100.0,42.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2408017,2016-04-18,Z1Z03FTJ,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,97.0,71.0,100.0,100.0,100.0,29.0,29.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2408907,2016-04-18,Z1Z04PSH,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,94.0,62.0,100.0,100.0,100.0,38.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2409539,2016-04-18,Z1Z0373X,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2409599,2016-04-18,Z1Z03J9E,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,94.0,64.0,100.0,100.0,100.0,36.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2409603,2016-04-18,Z1Z03PYX,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,63.0,100.0,100.0,100.0,37.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2409997,2016-04-18,Z1Z03ERE,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,27.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2410396,2016-04-18,Z1Z05QZV,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,59.0,100.0,100.0,100.0,41.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2410499,2016-04-18,Z1Z04EJR,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2410588,2016-04-18,Z1Z04PP1,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,72.0,100.0,100.0,100.0,28.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2410666,2016-04-18,Z1Z06JJ1,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,72.0,100.0,100.0,100.0,28.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2411166,2016-04-18,Z1Z04SF2,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,98.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2411478,2016-04-18,Z1Z047DC,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2411723,2016-04-18,Z1Z03F8P,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,32.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2411732,2016-04-18,Z1Z06H8S,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,70.0,100.0,100.0,100.0,30.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2412159,2016-04-18,Z1Z053VL,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,59.0,100.0,100.0,100.0,41.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2412284,2016-04-18,Z1Z02TSF,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2412385,2016-04-18,Z1Z0470E,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,64.0,100.0,100.0,100.0,36.0,48.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2412632,2016-04-18,Z1Z04SMV,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,62.0,100.0,100.0,100.0,38.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2412715,2016-04-18,Z1Z03JEY,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,72.0,100.0,100.0,100.0,28.0,29.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2412879,2016-04-18,Z1Z05AX4,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,86.0,67.0,100.0,100.0,100.0,33.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2412900,2016-04-18,Z1Z05QGE,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,98.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2413069,2016-04-18,Z1Z059YA,ST4000DX000,1.976651427858e-311,0,109,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,35.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2413399,2016-04-18,Z1Z046S6,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,58.0,100.0,100.0,100.0,42.0,46.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2414166,2016-04-18,Z1Z055DY,ST4000DX000,1.976651427858e-311,0,112,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,70.0,100.0,100.0,100.0,30.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2415205,2016-04-18,Z1Z05LP2,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2415239,2016-04-18,Z1Z05APG,ST4000DX000,1.976651427858e-311,0,103,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,36.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2415693,2016-04-18,Z1Z04S1V,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416212,2016-04-18,Z1Z05J2K,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416269,2016-04-18,Z1Z03GZ2,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,75.0,100.0,100.0,100.0,25.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416510,2016-04-18,Z1Z03F55,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,72.0,100.0,100.0,100.0,28.0,28.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416568,2016-04-18,Z1Z03F5X,ST4000DX000,1.976651427858e-311,0,109,,94,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,27.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416725,2016-04-18,Z1Z0543B,ST4000DX000,1.976651427858e-311,0,108,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,70.0,100.0,100.0,100.0,30.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416729,2016-04-18,Z1Z05439,ST4000DX000,1.976651427858e-311,0,115,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,76.0,100.0,100.0,100.0,24.0,47.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416776,2016-04-18,Z1Z03EJ2,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,72.0,100.0,100.0,100.0,28.0,31.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2416779,2016-04-18,Z1Z03EJ5,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,71.0,100.0,100.0,100.0,29.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2417179,2016-04-18,Z1Z06G0S,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,67.0,100.0,100.0,100.0,33.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2417535,2016-04-18,Z1Z04BWS,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2417573,2016-04-18,Z1Z05C7M,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,86,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,35.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2417640,2016-04-18,Z1Z041E9,ST4000DX000,1.976651427858e-311,0,116,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,33.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2417691,2016-04-18,Z1Z03F4F,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,91.0,73.0,100.0,100.0,100.0,27.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2418261,2016-04-18,Z1Z05NYQ,ST4000DX000,1.976651427858e-311,0,116,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,59.0,100.0,100.0,100.0,41.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2418499,2016-04-18,Z1Z047A7,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,71.0,100.0,100.0,100.0,29.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2418709,2016-04-18,Z1Z04FH6,ST4000DX000,1.976651427858e-311,0,106,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,67.0,100.0,100.0,100.0,33.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2419005,2016-04-18,Z1Z04RTD,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,92,,71,100,,100,,,,100.0,100.0,100.0,100.0,98.0,67.0,100.0,100.0,100.0,33.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2419124,2016-04-18,Z1Z06HZ0,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,64.0,100.0,100.0,100.0,36.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2419433,2016-04-18,Z1Z06G8D,ST4000DX000,1.976651427858e-311,0,108,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2419504,2016-04-18,Z1Z04FAS,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,92,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,58.0,100.0,100.0,100.0,42.0,38.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2419754,2016-04-18,Z1Z03JF5,ST4000DX000,1.976651427858e-311,0,112,,90,100,100,90,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,46.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2419934,2016-04-18,Z1Z05QJW,ST4000DX000,1.976651427858e-311,0,115,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,97.0,70.0,100.0,100.0,100.0,30.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2421510,2016-04-18,Z1Z053VH,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,33.0,49.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2421654,2016-04-18,Z1Z02W1K,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,71.0,100.0,100.0,100.0,29.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2421834,2016-04-18,Z1Z053V7,ST4000DX000,1.976651427858e-311,0,111,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,69.0,100.0,100.0,100.0,31.0,48.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2421845,2016-04-18,Z1Z04D20,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,63.0,100.0,100.0,100.0,37.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2422183,2016-04-18,Z1Z05AWS,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,93.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2422769,2016-04-18,Z1Z02SPH,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,68.0,100.0,100.0,100.0,32.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2423323,2016-04-18,Z1Z037F3,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2423833,2016-04-18,Z1Z05993,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,67.0,100.0,100.0,100.0,33.0,48.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2425213,2016-04-18,Z1Z05PNF,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,58.0,100.0,100.0,100.0,42.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2425395,2016-04-18,Z1Z02SEZ,ST4000DX000,1.976651427858e-311,0,113,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,35.0,43.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2425982,2016-04-18,Z1Z05QD2,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,59.0,100.0,100.0,100.0,41.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2426093,2016-04-18,Z1Z03EM1,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,97.0,77.0,100.0,100.0,100.0,23.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2426761,2016-04-18,Z1Z03091,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2426985,2016-04-18,Z1Z03JJ7,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,58,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,31.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2427867,2016-04-18,Z1Z03CX9,ST4000DX000,1.976651427858e-311,0,120,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,71.0,100.0,100.0,100.0,29.0,32.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2428108,2016-04-18,Z1Z06K5P,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2428308,2016-04-18,Z1Z046W2,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,35.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2428404,2016-04-18,Z1Z05NX7,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,87,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,71.0,100.0,100.0,100.0,29.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2428675,2016-04-18,Z1Z04XX7,ST4000DX000,1.976651427858e-311,0,110,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2428685,2016-04-18,Z1Z03EXL,ST4000DX000,1.976651427858e-311,0,108,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,76.0,100.0,100.0,100.0,24.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2428771,2016-04-18,Z1Z04RNL,ST4000DX000,1.976651427858e-311,0,109,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2429976,2016-04-18,Z1Z03HH1,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,93,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,27.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2429990,2016-04-18,Z1Z05Q75,ST4000DX000,1.976651427858e-311,0,113,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,94.0,64.0,100.0,100.0,100.0,36.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2430354,2016-04-18,Z1Z06H25,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2432286,2016-04-18,Z1Z03F7N,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,77.0,100.0,100.0,100.0,23.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2432369,2016-04-18,Z1Z058JM,ST4000DX000,1.976651427858e-311,0,108,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2432404,2016-04-18,Z1Z058J5,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,39.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2433081,2016-04-18,Z1Z03706,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,46.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2433184,2016-04-18,Z1Z0541W,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,96.0,71.0,100.0,100.0,100.0,29.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2433252,2016-04-18,Z1Z03J8E,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,27.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2433734,2016-04-18,Z1Z04S62,ST4000DX000,1.976651427858e-311,0,112,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2434078,2016-04-18,Z1Z053VV,ST4000DX000,1.976651427858e-311,0,104,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,34.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2434179,2016-04-18,Z1Z04PQ1,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2434748,2016-04-18,Z1Z05CDK,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,97.0,58.0,100.0,100.0,100.0,42.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2434958,2016-04-18,Z1Z04JE6,ST4000DX000,1.976651427858e-311,0,108,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,69.0,100.0,100.0,100.0,31.0,37.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2435250,2016-04-18,Z1Z06H9D,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2435414,2016-04-18,Z1Z04CFC,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,82.0,62.0,100.0,100.0,100.0,38.0,32.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2435542,2016-04-18,Z1Z04F4S,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2436171,2016-04-18,Z1Z0306R,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,71.0,100.0,100.0,100.0,29.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2437581,2016-04-18,Z1Z06H17,ST4000DX000,1.976651427858e-311,0,109,,90,100,100,93,,77,100,,100,,,,100.0,100.0,100.0,100.0,99.0,69.0,100.0,100.0,100.0,31.0,36.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2437903,2016-04-18,Z1Z06HT3,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,59.0,100.0,100.0,100.0,41.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2437914,2016-04-18,Z1Z037B9,ST4000DX000,1.976651427858e-311,0,116,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,59.0,100.0,100.0,100.0,41.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2438402,2016-04-18,Z1Z03G7Q,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,75.0,100.0,100.0,100.0,25.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2438477,2016-04-18,Z1Z03Y5A,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,59.0,100.0,100.0,100.0,41.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
2439383,2016-04-18,Z1Z044LE,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,62.0,100.0,100.0,100.0,38.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
